inserted_at,platform_name,delivery_platform,delivery_tracking_number,order_id,order_no,external_order_no,shipping_label
2024-04-17 05:49:15,Shopee,SPX Express,SPXVN048609655494,15881413,SPEJNJ-2404170WWSCBVH,SPEJNJ-2404170WWSCBVH,https://files.onpoint.vn/order/2024/04/17/155812555XXLEEIC24Q5N7JMIPGBVN4WU_shipping_label.pdf
2024-04-17 05:48:11,Shopee,SPX Express,SPXVN048185597574,15881401,SPEPSN-2404170WUWAC4Q,SPEPSN-2404170WUWAC4Q,https://files.onpoint.vn/order/2024/04/17/994534091V3AJODCLFDS7IA2KVB2QGSW2_shipping_label.pdf
2024-04-17 05:48:01,Shopee,SPX Express,SPXVN048475857944,15881396,SPETHM-2404170WUKS3FA,SPETHM-2404170WUKS3FA,https://files.onpoint.vn/order/2024/04/17/216042318HD4VP4OLPYVVKNBLUANQHR5S_shipping_label.pdf
2024-04-17 05:47:47,Shopee,SPX Express,SPXVN045939248104,15881389,SPEBAY-2404170WU5GTS5,SPEBAY-2404170WU5GTS5,https://files.onpoint.vn/order/2024/04/17/448854098LNTTXY2IYCOS4Y7AB6X2ALMP_shipping_label.pdf
2024-04-17 05:47:15,Shopee,SPX Express,SPXVN040199359194,15881375,SPEJNJ-2404170WT6XEG5,SPEJNJ-2404170WT6XEG5,https://files.onpoint.vn/order/2024/04/17/2652670572ROVEXU4NFGVR7GOSQDV64F7_shipping_label.pdf
2024-04-17 05:47:10,Shopee,Giao Hàng Nhanh,G8DRKHT7,15881372,SPEBAY-2404170WT35580,SPEBAY-2404170WT35580,https://files.onpoint.vn/order/2024/04/17/412190704XXAFMMKQ5HKQJO74T4MA6S2M_shipping_label.pdf
2024-04-17 05:47:02,Shopee,SPX Express,SPXVN041970460674,15881369,SPEHUG-2404170WSVFUQV,SPEHUG-2404170WSVFUQV,https://files.onpoint.vn/order/2024/04/17/4263220456DEKVHRCR74BFY4TJ3IFZ3I3_shipping_label.pdf
2024-04-17 05:46:06,Shopee,Giao Hàng Nhanh,G8DR4YPH,15881341,SPEJNJ-2404170WR64AVG,SPEJNJ-2404170WR64AVG,https://files.onpoint.vn/order/2024/04/17/942180572VOOFTHMHE6IDE5Q4JJS6LGZ_shipping_label.pdf
2024-04-17 05:45:21,Shopee,Giao Hàng Nhanh,G8DR3AQG,15881321,SPEJNJ-2404170WPU7RR2,SPEJNJ-2404170WPU7RR2,https://files.onpoint.vn/order/2024/04/17/563404212ZYEJNF33XFMHC3ZUVGDYGDLP_shipping_label.pdf
2024-04-17 05:45:07,Shopee,SPX Express,SPXVN044622293584,15881315,SPETHM-2404170WPDT8JN,SPETHM-2404170WPDT8JN,https://files.onpoint.vn/order/2024/04/17/4456334477XMU2VPKBHYQN4W7FBCK77FY_shipping_label.pdf
2024-04-17 05:43:43,Shopee,SPX Express,SPXVN044804529984,15881283,SPEHUG-2404170WKWQFRA,SPEHUG-2404170WKWQFRA,https://files.onpoint.vn/order/2024/04/17/78682252QOKAQOK6D7MDM3VHSOBL3EMX_shipping_label.pdf
2024-04-17 05:42:27,Shopee,Giao Hàng Nhanh,G8DR4YV8,15881268,SPEGRP-2404170WHN8D3R,SPEGRP-2404170WHN8D3R,https://files.onpoint.vn/order/2024/04/17/2411345786T5ZRI4UW4DM7V2LNRZBGKUB_shipping_label.pdf
2024-04-17 05:41:57,Shopee,Giao Hàng Nhanh,G8DR3XQV,15881249,SPEHUG-2404170WGQNQTD,SPEHUG-2404170WGQNQTD,https://files.onpoint.vn/order/2024/04/17/605952232P7UMIS423EGELNZQTXCUPDUI_shipping_label.pdf
2024-04-17 05:39:19,Shopee,SPX Express,SPXVN044618851764,15881182,SPEOBA-2404170WC105ED,SPEOBA-2404170WC105ED,https://files.onpoint.vn/order/2024/04/17/293649931RBEMI3GMMKVTPRNJY5OELPDP_shipping_label.pdf
2024-04-17 05:39:12,Shopee,SPX Express,SPXVN041113779084,15881180,SPETHM-2404170WBTAWHB,SPETHM-2404170WBTAWHB,https://files.onpoint.vn/order/2024/04/17/242026816UR33SEL467OJ4OUFFNKXDB6P_shipping_label.pdf
2024-04-17 05:37:50,Shopee,SPX Express,SPXVN042744332844,15881158,SPEOBA-2404170W9E23QM,SPEOBA-2404170W9E23QM,https://files.onpoint.vn/order/2024/04/17/447517482HGAVP3U27MHXLJKGJK4SN3JY_shipping_label.pdf
2024-04-17 05:37:30,Shopee,Giao Hàng Nhanh,G8DR3K3Y,15881135,SPEHUG-2404170W8T0WY1,SPEHUG-2404170W8T0WY1,https://files.onpoint.vn/order/2024/04/17/798432792MTUPZYLE7QM6FV22NMSB2LNJ_shipping_label.pdf
2024-04-17 05:37:07,Shopee,SPX Express,SPXVN047983733504,15881128,SPETHM-2404170W8362BC,SPETHM-2404170W8362BC,https://files.onpoint.vn/order/2024/04/17/240659894W7NAYV3JR5XNE667V5VYFV43_shipping_label.pdf
2024-04-17 05:37:00,Shopee,Giao Hàng Nhanh,G8DR4YD6,15881121,SPEGRP-2404170W7VG40N,SPEGRP-2404170W7VG40N,https://files.onpoint.vn/order/2024/04/17/867960141IS6TYUEJISMMYT5JCEB2YFGL_shipping_label.pdf
2024-04-17 05:36:46,Shopee,SPX Express,SPXVN048695008754,15881112,SPEBAY-2404170W7F2WT1,SPEBAY-2404170W7F2WT1,https://files.onpoint.vn/order/2024/04/17/881274199YHZOMHIVM4P37OAT2CNCHQGG_shipping_label.pdf
2024-04-17 05:34:46,Shopee,Giao Hàng Nhanh,G8DR44DR,15881079,SPEHUG-2404170W3VQ4GM,SPEHUG-2404170W3VQ4GM,https://files.onpoint.vn/order/2024/04/17/147325177JA42GEVFAXZUHOUXWWWFFR26_shipping_label.pdf
2024-04-17 05:32:52,Shopee,Giao Hàng Nhanh,G8DR46RP,15881033,SPEHUG-2404170W0F1C1A,SPEHUG-2404170W0F1C1A,https://files.onpoint.vn/order/2024/04/17/585099107GQSIPJMLVKNZPVYX3XCE6MKV_shipping_label.pdf
2024-04-17 05:32:25,Shopee,Giao Hàng Nhanh,G8DR4D4E,15881018,SPEJNJ-2404170VYQ63SN,SPEJNJ-2404170VYQ63SN,https://files.onpoint.vn/order/2024/04/17/608609151LS2XKCRHS36IVTGEZ6UX2ASP_shipping_label.pdf
2024-04-17 05:32:03,Shopee,Giao Hàng Nhanh,G8DR4VKT,15881012,SPEMOL-2404170VY17VY3,SPEMOL-2404170VY17VY3,https://files.onpoint.vn/order/2024/04/17/546962525O73UWME5CHYG4K4BF4VLG6T7_shipping_label.pdf
2024-04-17 05:31:03,Shopee,Giao Hàng Nhanh,G8DR4C9V,15880989,SPEJNJ-2404170VW7YXNH,SPEJNJ-2404170VW7YXNH,https://files.onpoint.vn/order/2024/04/17/25564941U46YTEFP7ONJZYKVAKOKSFJS_shipping_label.pdf
2024-04-17 05:29:47,Shopee,Giao Hàng Nhanh,G8DR4C9B,15880959,SPEJNJ-2404170VU0FM6B,SPEJNJ-2404170VU0FM6B,https://files.onpoint.vn/order/2024/04/17/6155920444B4JQPLPGKRIRNS4WG4WBEKW_shipping_label.pdf
2024-04-17 05:29:23,Shopee,Giao Hàng Nhanh,G8DRHDWL,15880951,SPENVA-2404170VT9KABD,SPENVA-2404170VT9KABD,https://files.onpoint.vn/order/2024/04/17/465981418B5PCXXXCVCEPGGMS2IOVXERO_shipping_label.pdf
2024-04-17 05:28:30,Shopee,Giao Hàng Nhanh,G8DRHDTC,15880921,SPENVA-2404170VRQ2AEK,SPENVA-2404170VRQ2AEK,https://files.onpoint.vn/order/2024/04/17/290810187RWRKJPFRXCODFZDV3IUTMDD_shipping_label.pdf
2024-04-17 05:27:24,Shopee,Giao Hàng Nhanh,G8DR3N6F,15880892,SPEJNJ-2404170VPR3HBY,SPEJNJ-2404170VPR3HBY,https://files.onpoint.vn/order/2024/04/17/788677071QKJW4P75QVXY3HXSUV2WOGTR_shipping_label.pdf
2024-04-17 05:23:44,Shopee,GHN - Hàng Cồng Kềnh,G8DR4QLW,15880807,SPEHUG-2404170VG5C62Q,SPEHUG-2404170VG5C62Q,https://files.onpoint.vn/order/2024/04/17/75585831AKDOQQYCX2IVJLYKIPFTUDNX_shipping_label.pdf
2024-04-17 05:23:27,Shopee,SPX Express,SPXVN042651854004,15880800,SPEHUG-2404170VFP2XF1,SPEHUG-2404170VFP2XF1,https://files.onpoint.vn/order/2024/04/17/918407382SPPHNJDG6DUNAQEPI36WCBL3_shipping_label.pdf
2024-04-17 05:22:36,Shopee,SPX Express,SPXVN049184056894,15880783,SPETHM-2404170VE5EHKX,SPETHM-2404170VE5EHKX,https://files.onpoint.vn/order/2024/04/17/883302371ZW6PYGEH2PTMZZ52DVWUP6FG_shipping_label.pdf
2024-04-17 05:22:20,Shopee,Giao Hàng Nhanh,G8DR4YNH,15880773,SPEGRP-2404170VDP5KNM,SPEGRP-2404170VDP5KNM,https://files.onpoint.vn/order/2024/04/17/368034363ZEKVREL52BQK55Z5VSWBMC3W_shipping_label.pdf
2024-04-17 05:22:17,Shopee,SPX Express,SPXVN041412934444,15880772,SPEHUG-2404170VDKAV08,SPEHUG-2404170VDKAV08,https://files.onpoint.vn/order/2024/04/17/231561940LHF7DV23ZGZEIH5UBK5VCGZP_shipping_label.pdf
2024-04-17 05:22:11,Shopee,Giao Hàng Nhanh,G8DR3AQF,15880771,SPEJNJ-2404170V1YE4P6,SPEJNJ-2404170V1YE4P6,https://files.onpoint.vn/order/2024/04/17/5004557444V5D3YYEWG2XJOEDFSES2A3H_shipping_label.pdf
2024-04-17 05:21:49,Shopee,Giao Hàng Nhanh,G8DR39VT,15880759,SPEJNJ-2404170VCRNMCM,SPEJNJ-2404170VCRNMCM,https://files.onpoint.vn/order/2024/04/17/699895822JMVMZ2VUQ3LEJNJLYIVGR7DK_shipping_label.pdf
2024-04-17 05:19:49,Shopee,Giao Hàng Nhanh,G8DR4YD8,15880724,SPEGRP-2404170V965DWQ,SPEGRP-2404170V965DWQ,https://files.onpoint.vn/order/2024/04/17/835908888FKZKRFUVZIEKI2LVK2LOK65C_shipping_label.pdf
2024-04-17 05:17:54,Shopee,SPX Express,SPXVN042618229814,15880680,SPESDP-2404170V5RG95M,SPESDP-2404170V5RG95M,https://files.onpoint.vn/order/2024/04/17/804125428ALPPUPPJFVWZWEVOWTKGH4FG_shipping_label.pdf
2024-04-17 05:15:02,Shopee,SPX Express,SPXVN049894578694,15880617,SPETHM-2404170V0KHGGG,SPETHM-2404170V0KHGGG,https://files.onpoint.vn/order/2024/04/17/890740765CVVOQTPI42YLS6OZEDAHS3L3_shipping_label.pdf
2024-04-17 05:13:48,Shopee,Giao Hàng Nhanh,G8DR3AVV,15880592,SPECBB-2404170UXCWN0N,SPECBB-2404170UXCWN0N,https://files.onpoint.vn/order/2024/04/17/425365354GEQMOELGU4WHGQWGJJLKPJ6D_shipping_label.pdf
2024-04-17 05:11:23,Shopee,SPX Express,SPXVN047501217614,15880543,SPEMDE-2404170UT4H4G1,SPEMDE-2404170UT4H4G1,https://files.onpoint.vn/order/2024/04/17/29487206VRFSMBYXBMFYMVU4D4R7LTP4_shipping_label.pdf
2024-04-17 05:09:48,Shopee,SPX Express,SPXVN040513275514,15880519,SPETHM-2404170UQ90393,SPETHM-2404170UQ90393,https://files.onpoint.vn/order/2024/04/17/654373432MZQYAYRXHFZZJHWVUIH5X6CA_shipping_label.pdf
2024-04-17 05:09:07,Shopee,SPX Express,SPXVN044220537314,15880501,SPEOBA-2404170UP1XKE2,SPEOBA-2404170UP1XKE2,https://files.onpoint.vn/order/2024/04/17/969228729TRFFQSIWWYCRF6HZAMU6FAZJ_shipping_label.pdf
2024-04-17 05:08:38,Shopee,SPX Express,SPXVN042180817144,15880488,SPESBC-2404170UN68SB0,SPESBC-2404170UN68SB0,https://files.onpoint.vn/order/2024/04/17/500309668XPQTNCOI46Y3ELVHUQTRQNNR_shipping_label.pdf
2024-04-17 05:08:35,Shopee,Giao Hàng Nhanh,G8DR4G77,15880486,SPENVA-2404170UN3CVGH,SPENVA-2404170UN3CVGH,https://files.onpoint.vn/order/2024/04/17/853310508ZPALVNWHACN6QAC52CUU4VBR_shipping_label.pdf
2024-04-17 05:08:15,Shopee,Giao Hàng Nhanh,G8DRBYUL,15880477,SPEHUG-2404170UMGB1DB,SPEHUG-2404170UMGB1DB,https://files.onpoint.vn/order/2024/04/17/913092764OKO3F6EO2A6N2TUE2WS6NG4F_shipping_label.pdf
2024-04-17 05:07:59,Shopee,SPX Express,SPXVN049594965844,15880467,SPEJNJ-2404170UM11RPD,SPEJNJ-2404170UM11RPD,https://files.onpoint.vn/order/2024/04/17/607941460MF3ZH4KYYRMSSMSUPVRVCDVL_shipping_label.pdf
2024-04-17 05:07:17,Shopee,Giao Hàng Nhanh,G8DR3K3E,15880450,SPEHUG-2404170UJRYPJT,SPEHUG-2404170UJRYPJT,https://files.onpoint.vn/order/2024/04/17/353979749LZTLKW7YEBEFFBB635NC4IV2_shipping_label.pdf
2024-04-17 05:06:33,Shopee,Giao Hàng Nhanh,G8DR4G79,15880432,SPENVA-2404170UHF2H81,SPENVA-2404170UHF2H81,https://files.onpoint.vn/order/2024/04/17/1052049623HHJQREVZ2U3MSGPOU7V7ARQ_shipping_label.pdf
2024-04-17 05:05:19,Shopee,Giao Hàng Nhanh,G8DR4Y3N,15880400,SPEOBA-2404170UF7GAYF,SPEOBA-2404170UF7GAYF,https://files.onpoint.vn/order/2024/04/17/882419069YJAOUJTV2IMJPCLZ3FUW6G4W_shipping_label.pdf
2024-04-17 05:05:09,Shopee,Giao Hàng Nhanh,G8DRKLFF,15880396,SPEBAY-2404170UEYW3D6,SPEBAY-2404170UEYW3D6,https://files.onpoint.vn/order/2024/04/17/463482373H7NSUZFZ4OOYOSD3FDVASY5N_shipping_label.pdf
2024-04-17 05:04:33,Shopee,Giao Hàng Nhanh,G8DRBRB6,15880378,SPEJNJ-2404170UDUPT5F,SPEJNJ-2404170UDUPT5F,https://files.onpoint.vn/order/2024/04/17/510914184ZW6XBOX3Z6E7XPAY7OARHSWU_shipping_label.pdf
2024-04-17 05:04:28,Shopee,Giao Hàng Nhanh,G8DRK38D,15880377,SPEMOL-2404170UDNW5DT,SPEMOL-2404170UDNW5DT,https://files.onpoint.vn/order/2024/04/17/370306849GMTIV6SDBAUTREYXYJ7OUFMA_shipping_label.pdf
2024-04-17 05:03:17,Shopee,Giao Hàng Nhanh,G8DR33LL,15880344,SPEJNJ-2404170UBK4XU2,SPEJNJ-2404170UBK4XU2,https://files.onpoint.vn/order/2024/04/17/262895983DMXH2QKAZM5Q4HJHYXVFWCCI_shipping_label.pdf
2024-04-17 05:02:12,Shopee,Giao Hàng Nhanh,G8DR3PTD,15880328,SPEHUG-2404170U9P3MRE,SPEHUG-2404170U9P3MRE,https://files.onpoint.vn/order/2024/04/17/45823108SO6MHYG3DNRQJTSD5HH7X5XD_shipping_label.pdf
2024-04-17 05:02:03,Shopee,Giao Hàng Nhanh,G8DR33LF,15880321,SPEJNJ-2404170U9CMH29,SPEJNJ-2404170U9CMH29,https://files.onpoint.vn/order/2024/04/17/136049465BN4TXGZJBAGTRNYYSNAF3GHS_shipping_label.pdf
2024-04-17 05:01:39,Shopee,SPX Express,SPXVN049017282034,15880309,SPEHUG-2404170U8PNU56,SPEHUG-2404170U8PNU56,https://files.onpoint.vn/order/2024/04/17/149799870M4TCT5E4DXRQXGN2SWMHFFPF_shipping_label.pdf
2024-04-17 05:01:06,Shopee,SPX Express,SPXVN049919068244,15880296,SPETHM-2404170U7P7BFC,SPETHM-2404170U7P7BFC,https://files.onpoint.vn/order/2024/04/17/38939712ZOTVFHN36L2WMNLJZUN5N2UK_shipping_label.pdf
2024-04-17 05:00:00,Shopee,Ninja Van,SPEVN240223409841X,15880274,SPEBEL-2404170U5R7PKQ,SPEBEL-2404170U5R7PKQ,https://files.onpoint.vn/order/2024/04/17/348806334TW46MD7OEA6QBIEIX6L3TDFE_shipping_label.pdf
2024-04-17 04:59:50,Shopee,Giao Hàng Nhanh,G8DR3PHW,15880272,SPEHUG-2404170U5ERX66,SPEHUG-2404170U5ERX66,https://files.onpoint.vn/order/2024/04/17/86455972942BRVW63AH3OGCS3DMYQ37IN_shipping_label.pdf
2024-04-17 04:58:59,Shopee,Giao Hàng Nhanh,G8DRBH4U,15880250,SPEHUG-2404170U3X3TV2,SPEHUG-2404170U3X3TV2,https://files.onpoint.vn/order/2024/04/17/450756566DE2EP5PC7QTT5CFJKPIHDVTT_shipping_label.pdf
2024-04-17 04:58:32,Shopee,Giao Hàng Nhanh,G8DRB3EA,15880238,SPEHUG-2404170U33DSY3,SPEHUG-2404170U33DSY3,https://files.onpoint.vn/order/2024/04/17/165964119NXUSWI4OXQGSF6DFQKM6IS4J_shipping_label.pdf
2024-04-17 04:58:28,Shopee,Giao Hàng Nhanh,G8DR4G74,15880236,SPENVA-2404170U30GU61,SPENVA-2404170U30GU61,https://files.onpoint.vn/order/2024/04/17/523555175GKS7OZIS5VR4USHS3U7R3QPK_shipping_label.pdf
2024-04-17 04:58:22,Shopee,SPX Express,SPXVN046056337824,15880232,SPENVA-2404170U2TU56V,SPENVA-2404170U2TU56V,https://files.onpoint.vn/order/2024/04/17/595657315FUNELV5IKZ2CRHUXCP4DN4AE_shipping_label.pdf
2024-04-17 04:57:04,Shopee,Giao Hàng Nhanh,G8DR4YDV,15880213,SPEGRP-2404170U0EFEEP,SPEGRP-2404170U0EFEEP,https://files.onpoint.vn/order/2024/04/17/115636801ZX7KMAYMIPYLPDYNYPZMSIBU_shipping_label.pdf
2024-04-17 04:55:35,Shopee,Giao Hàng Nhanh,G8DR4YCP,15880183,SPEGRP-2404170TWTKXCP,SPEGRP-2404170TWTKXCP,https://files.onpoint.vn/order/2024/04/17/962325535H7NRQYARAHX45JGRAEBKUS6K_shipping_label.pdf
2024-04-17 04:54:24,Shopee,SPX Express,SPXVN040938565744,15880157,SPETHM-2404170TUQTBWU,SPETHM-2404170TUQTBWU,https://files.onpoint.vn/order/2024/04/17/35157519373YBL7ZJDG7IAHM6I2ND2GOW_shipping_label.pdf
2024-04-17 04:51:10,Shopee,SPX Express,SPXVN040160766314,15880089,SPEJNJ-2404170TNXU139,SPEJNJ-2404170TNXU139,https://files.onpoint.vn/order/2024/04/17/5642796QRQLYEXYK377M67AGEETZAUR_shipping_label.pdf
2024-04-17 04:50:18,Shopee,GHN - Hàng Cồng Kềnh,G8DRBDGX,15880078,SPEHUG-2404170TMC9GBQ,SPEHUG-2404170TMC9GBQ,https://files.onpoint.vn/order/2024/04/17/459860216VYSXSOFMRBFE7TCS2LXEUUPJ_shipping_label.pdf
2024-04-17 04:50:02,Shopee,Giao Hàng Nhanh,G8DRKYLL,15880072,SPETHM-2404170TKWYAFV,SPETHM-2404170TKWYAFV,https://files.onpoint.vn/order/2024/04/17/766706315LUDVUIINWTWSHR3MNY3LLYSR_shipping_label.pdf
2024-04-17 04:48:52,Shopee,Giao Hàng Nhanh,G8DR4GWQ,15880052,SPETHM-2404170THU5UWP,SPETHM-2404170THU5UWP,https://files.onpoint.vn/order/2024/04/17/17207219262POGEACGEE7MUMOMBP3KGBF_shipping_label.pdf
2024-04-17 04:48:32,Shopee,SPX Express,SPXVN046695426194,15880042,SPEHUG-2404170TH938X2,SPEHUG-2404170TH938X2,https://files.onpoint.vn/order/2024/04/17/8501576PQI5GCTTO35SO7GNAZSGKBMA_shipping_label.pdf
2024-04-17 04:48:13,Shopee,SPX Express,SPXVN047676384564,15880034,SPETHM-2404170TGN2N0R,SPETHM-2404170TGN2N0R,https://files.onpoint.vn/order/2024/04/17/89371522047NZNW3DIZJY5ZGNJMXH2DKI_shipping_label.pdf
2024-04-17 04:48:13,Shopee,Giao Hàng Nhanh,G8DRYDXR,15880033,SPEHUG-2404170TGP038V,SPEHUG-2404170TGP038V,https://files.onpoint.vn/order/2024/04/17/884369299C27PYOMX233K2KRHGTBQ6BCJ_shipping_label.pdf
2024-04-17 04:47:53,Shopee,SPX Express,SPXVN048495796834,15880023,SPEHUG-2404170TG2YG6T,SPEHUG-2404170TG2YG6T,https://files.onpoint.vn/order/2024/04/17/8807547314CAZMER66DVUGD5CMGLZZMZG_shipping_label.pdf
2024-04-17 04:47:46,Shopee,Giao Hàng Nhanh,G8DRBV4B,15880021,SPEJNJ-2404170TFV7JAN,SPEJNJ-2404170TFV7JAN,https://files.onpoint.vn/order/2024/04/17/123251051D4ASDB2K37PCV77ZYWB46E35_shipping_label.pdf
2024-04-17 04:45:21,Shopee,Giao Hàng Nhanh,G8DR37U8,15879968,SPEHUG-2404170TBH2FET,SPEHUG-2404170TBH2FET,https://files.onpoint.vn/order/2024/04/17/558644111CNH3NRMQYGNQGT4WVL4D6P37_shipping_label.pdf
2024-04-17 04:44:19,Shopee,Giao Hàng Nhanh,G8DR3L4Q,15879949,SPECBB-2404170T9NUV04,SPECBB-2404170T9NUV04,https://files.onpoint.vn/order/2024/04/17/75097226452RR6HYNP4Z6HIXE5357ZNFV_shipping_label.pdf
2024-04-17 04:44:12,Shopee,Giao Hàng Nhanh,G8DR4CDY,15879947,SPEOBA-2404170T9F7V06,SPEOBA-2404170T9F7V06,https://files.onpoint.vn/order/2024/04/17/4440372173LIWNTSRUZF77LG7KYKP7AC6_shipping_label.pdf
2024-04-17 04:41:57,Shopee,SPX Express,SPXVN046672921554,15879909,SPEOBA-2404170T5FCUSS,SPEOBA-2404170T5FCUSS,https://files.onpoint.vn/order/2024/04/17/36609804334MWPFZBVQPX7R7XIZPRLO7I_shipping_label.pdf
2024-04-17 04:38:00,Shopee,Giao Hàng Nhanh,G8DRBYUF,15879842,SPEHUG-2404170SXCFBDN,SPEHUG-2404170SXCFBDN,https://files.onpoint.vn/order/2024/04/17/330724815QAUKVMTQBMY43C6JVM3HXR6M_shipping_label.pdf
2024-04-17 04:35:18,Shopee,Giao Hàng Nhanh,G8DR4GFX,15879772,SPENVA-2404170SSJW3HV,SPENVA-2404170SSJW3HV,https://files.onpoint.vn/order/2024/04/17/151819819A7DMJWYVUAZK43DEDGT3JDDF_shipping_label.pdf
2024-04-17 04:34:49,Shopee,SPX Express,SPXVN045073533844,15879760,SPEHUG-2404170SRQ8AN9,SPEHUG-2404170SRQ8AN9,https://files.onpoint.vn/order/2024/04/17/966604523D5RQCHXSSJ6DD7QLMTCHBOOL_shipping_label.pdf
2024-04-17 04:33:51,Shopee,SPX Express,SPXVN043636735284,15879740,SPEHUG-2404170SPYW3SQ,SPEHUG-2404170SPYW3SQ,https://files.onpoint.vn/order/2024/04/17/951290095H5GPROHBBD7TMMLKDHONQOBU_shipping_label.pdf
2024-04-17 04:33:12,Shopee,Giao Hàng Nhanh,G8DRBX89,15879724,SPEJNJ-2404170SNSU2C1,SPEJNJ-2404170SNSU2C1,https://files.onpoint.vn/order/2024/04/17/458705011OWG5WWAZNNUVQY36MLEHU7NK_shipping_label.pdf
2024-04-17 04:33:00,Shopee,Giao Hàng Nhanh,G8DR4CVG,15879723,SPEOBA-2404170SNF9EXH,SPEOBA-2404170SNF9EXH,https://files.onpoint.vn/order/2024/04/17/8705685927HZQZZFRJIZIPQVDILFJMQBO_shipping_label.pdf
2024-04-17 04:32:56,Shopee,Giao Hàng Nhanh,G8DRP8PY,15879722,SPEHUG-2404170SNBFUEU,SPEHUG-2404170SNBFUEU,https://files.onpoint.vn/order/2024/04/17/333571905RTD7DB5DTITMOZOQY6LEP2XN_shipping_label.pdf
2024-04-17 04:32:42,Shopee,SPX Express,SPXVN046186662924,15879715,SPEBRT-2404170SMW73P0,SPEBRT-2404170SMW73P0,https://files.onpoint.vn/order/2024/04/17/413348592MLJG7D6ZQ53SCL7COZJRGTD4_shipping_label.pdf
2024-04-17 04:32:27,Shopee,Giao Hàng Nhanh,G8DR4GLK,15879709,SPENVA-2404170SMFTXQB,SPENVA-2404170SMFTXQB,https://files.onpoint.vn/order/2024/04/17/66271855MZWAIL2TVQ6QCXSJTLOXO6J6_shipping_label.pdf
2024-04-17 04:32:19,Shopee,SPX Express,SPXVN044890584284,15879706,SPETHM-2404170SM792FE,SPETHM-2404170SM792FE,https://files.onpoint.vn/order/2024/04/17/214607798SASV4GCWAAVMSUYRLZEG5VIR_shipping_label.pdf
2024-04-17 04:31:39,Shopee,SPX Express,SPXVN047023275144,15879692,SPEAPT-2404170SK22MV1,SPEAPT-2404170SK22MV1,https://files.onpoint.vn/order/2024/04/17/447874457MTLKNVKWJGRDJJMHXSU6H4A_shipping_label.pdf
2024-04-17 04:27:30,Shopee,Giao Hàng Nhanh,G8DRBKN9,15879609,SPEJNJ-2404170SBKP51A,SPEJNJ-2404170SBKP51A,https://files.onpoint.vn/order/2024/04/17/145739218PXZSAU2K2ONOJ2UYTZIYCGBY_shipping_label.pdf
2024-04-17 04:27:14,Shopee,Giao Hàng Nhanh,G8DRB3EH,15879603,SPEHUG-2404170SB5BA9J,SPEHUG-2404170SB5BA9J,https://files.onpoint.vn/order/2024/04/17/361936362INJV2Q3OK7CDB2ZBYDNZJVR_shipping_label.pdf
2024-04-17 04:27:13,Shopee,SPX Express,SPXVN042300905814,15879601,SPETHM-2404170SB3FE4R,SPETHM-2404170SB3FE4R,https://files.onpoint.vn/order/2024/04/17/817370946WXHWIPT44DGPDIFQXRLQBBAK_shipping_label.pdf
2024-04-17 04:25:51,Shopee,SPX Express,SPXVN048625615224,15879577,SPENVA-2404170S8N801A,SPENVA-2404170S8N801A,https://files.onpoint.vn/order/2024/04/17/627621824GB472QASNLMAYNVRWJF373LJ_shipping_label.pdf
2024-04-17 04:25:38,Shopee,SPX Express,SPXVN042983239194,15879572,SPETHM-2404170S88V1K9,SPETHM-2404170S88V1K9,https://files.onpoint.vn/order/2024/04/17/858974741BIONTFMFQ767CJXN5SH4GAEC_shipping_label.pdf
2024-04-17 04:24:32,Shopee,SPX Express,SPXVN046664886064,15879552,SPESBC-2404170S6AUPHP,SPESBC-2404170S6AUPHP,https://files.onpoint.vn/order/2024/04/17/56409277EHOSI45FAR2XNSR3XK6TJSN5_shipping_label.pdf
2024-04-17 04:23:57,Shopee,SPX Express,SPXVN048821670184,15879540,SPESBC-2404170S59E2HS,SPESBC-2404170S59E2HS,https://files.onpoint.vn/order/2024/04/17/836176595HFBHZRKDECC2IBLK5HNVPZ4E_shipping_label.pdf
2024-04-17 04:23:39,Shopee,SPX Express,SPXVN041982408224,15879532,SPEHUG-2404170S4R9WUJ,SPEHUG-2404170S4R9WUJ,https://files.onpoint.vn/order/2024/04/17/205585183I4VZ37MPSE6UWFMYAUWLMVF7_shipping_label.pdf
2024-04-17 04:22:20,Shopee,Giao Hàng Nhanh,G8DRK386,15879505,SPEMOL-2404170S2C1UW0,SPEMOL-2404170S2C1UW0,https://files.onpoint.vn/order/2024/04/17/60330213WF6JIWIUG6DWFQTU6H5VQP7X_shipping_label.pdf
2024-04-17 04:20:22,Shopee,Giao Hàng Nhanh,G8DR4RDT,15879468,SPEVAR-2404170RXVD0K1,SPEVAR-2404170RXVD0K1,https://files.onpoint.vn/order/2024/04/17/109802293BZP5SYPY6KZODRAUBPJSQMTJ_shipping_label.pdf
2024-04-17 04:19:32,Shopee,Giao Hàng Nhanh,G8DRB9VK,15879455,SPEHUG-2404170RWCQT89,SPEHUG-2404170RWCQT89,https://files.onpoint.vn/order/2024/04/17/495034572H4NONH6SB7FEXJ72VV77HJRS_shipping_label.pdf
2024-04-17 04:18:25,Shopee,Giao Hàng Nhanh,G8DR3LDB,15879437,SPEOBA-2404170RUBWXC6,SPEOBA-2404170RUBWXC6,https://files.onpoint.vn/order/2024/04/17/669472569QAJKRCWL62IRG6EXIFMVKMZ7_shipping_label.pdf
